respondent_id,xyz_vaccine,seasonal_vaccine
45504,0.107954597,0.303547123
45505,0.606098297,0.896546837
45506,0.604510436,0.272835974
45507,0.413210275,0.869324959
45508,0.382054118,0.306751474
45509,0.133898083,0.631996204
45510,0.173360253,0.359283485
45511,0.163430073,0.931208185
45512,0.098990718,0.164153577
45513,0.160038504,0.815757412
45514,0.103479759,0.249370269
45515,0.233157697,0.692713887
45516,0.132465859,0.702171813
45517,0.437024785,0.594272807
45518,0.204258104,0.605306943
45519,0.166075896,0.251986235
45520,0.073018393,0.138508584
45521,0.136052886,0.798211337
45522,0.244360804,0.384233232
45523,0.162052103,0.477109761
45524,0.075991798,0.274973561
45525,0.083672816,0.298245926
45526,0.592411414,0.891932072
45527,0.20958959,0.769632558
45528,0.456452687,0.769522875
45529,0.103250743,0.359467994
45530,0.13045603,0.388544177
45531,0.125499473,0.339606445
45532,0.486878968,0.398472424
45533,0.065120924,0.088371567
45534,0.305969141,0.298071294
45535,0.376126748,0.625729651
45536,0.312496032,0.204988882
45537,0.11021251,0.26096183
45538,0.191467307,0.929641791
45539,0.081687393,0.168480339
45540,0.35862646,0.464214888
45541,0.098245762,0.203696499
45542,0.185905925,0.524709495
45543,0.139019479,0.855570114
45544,0.130583151,0.090176552
45545,0.519988726,0.950533152
45546,0.543632831,0.736591814
45547,0.288229367,0.100159723
45548,0.067077911,0.218696568
45549,0.18456691,0.513527089
45550,0.086640816,0.078061013
45551,0.367011032,0.481923825
45552,0.05579635,0.080868726
45553,0.101283555,0.198853257
45554,0.237329003,0.643123284
45555,0.199171937,0.280951938
45556,0.21392497,0.840876135
45557,0.092605961,0.549239371
45558,0.10820957,0.097719577
45559,0.435106751,0.679067415
45560,0.511064249,0.691247209
45561,0.146510996,0.296036082
45562,0.180263022,0.95854462
45563,0.137294634,0.510375395
45564,0.524636329,0.649779206
45565,0.076983007,0.361589682
45566,0.09599191,0.33493477
45567,0.290976555,0.552311943
45568,0.340213257,0.482271724
45569,0.2392511,0.474818091
45570,0.309549534,0.773400488
45571,0.063301762,0.433271184
45572,0.082087208,0.18096162
45573,0.151681209,0.703191259
45574,0.10807592,0.555948911
45575,0.526211494,0.620917959
45576,0.120762875,0.39055092
45577,0.179593608,0.551626875
45578,0.144850351,0.528069934
45579,0.159082447,0.619222106
45580,0.18216712,0.269899997
45581,0.17034699,0.274668935
45582,0.102891405,0.202223372
45583,0.112888343,0.459255017
45584,0.105815635,0.856992893
45585,0.133285984,0.374136535
45586,0.168422854,0.452798288
45587,0.058664374,0.099302631
45588,0.122380854,0.140367873
45589,0.090815193,0.13764725
45590,0.082220326,0.816462248
45591,0.070346933,0.282256311
45592,0.496685335,0.86450756
45593,0.787993803,0.85132722
45594,0.138483919,0.490665772
45595,0.342546942,0.628616386
45596,0.352249594,0.526241732
45597,0.066367095,0.541097234
45598,0.305367925,0.449706506
45599,0.2049204,0.230932542
45600,0.139437994,0.464270026
45601,0.039850637,0.209772293
45602,0.091366828,0.20190722
45603,0.179755137,0.621289023
45604,0.153875999,0.278279904
45605,0.450586195,0.879761057
45606,0.104808053,0.350371286
45607,0.168030065,0.158908787
45608,0.143687066,0.799577385
45609,0.205054824,0.617887484
45610,0.10110052,0.234560891
45611,0.095804329,0.11035362
45612,0.561463298,0.865209257
45613,0.176502884,0.787867191
45614,0.143673012,0.903163732
45615,0.149269033,0.661936001
45616,0.119837172,0.754118515
45617,0.475268308,0.764349541
45618,0.264978299,0.496460193
45619,0.399896858,0.690651302
45620,0.519875449,0.532173169
45621,0.118602927,0.235957005
45622,0.146121225,0.637279659
45623,0.199811174,0.344688546
45624,0.207074042,0.414379192
45625,0.052424052,0.121676086
45626,0.252461929,0.639071974
45627,0.118981574,0.109089846
45628,0.099734841,0.168389514
45629,0.377727788,0.771965586
45630,0.065524282,0.12503116
45631,0.271114557,0.841488617
45632,0.146651191,0.179592848
45633,0.159825565,0.566422449
45634,0.119194569,0.37437899
45635,0.083506869,0.129047692
45636,0.090707247,0.05196542
45637,0.145360952,0.714163983
45638,0.114093092,0.883832993
45639,0.068961315,0.151242088
45640,0.107732203,0.16392409
45641,0.182522856,0.060419573
45642,0.105166387,0.297674788
45643,0.158552751,0.175051929
45644,0.164249836,0.206704616
45645,0.154660228,0.914180816
45646,0.106292702,0.392937431
45647,0.094773936,0.166571471
45648,0.18955542,0.919587319
45649,0.163059422,0.44622301
45650,0.161621644,0.339455211
45651,0.160785482,0.537326681
45652,0.087453485,0.290877813
45653,0.705383079,0.58843472
45654,0.35732565,0.54429779
45655,0.330851906,0.840908489
45656,0.040731788,0.197415143
45657,0.263813286,0.397966911
45658,0.150644765,0.433819589
45659,0.076661276,0.303530909
45660,0.096079634,0.534733728
45661,0.065205783,0.291709896
45662,0.097655372,0.349857001
45663,0.044273191,0.100929414
45664,0.100350326,0.400300721
45665,0.632070041,0.867982109
45666,0.09991048,0.851847778
45667,0.221798277,0.602369472
45668,0.117481627,0.270087925
45669,0.128438417,0.794075757
45670,0.095886206,0.823011528
45671,0.066668983,0.32256289
45672,0.323333398,0.687782977
45673,0.211866371,0.659826936
45674,0.059372642,0.446649666
45675,0.118429603,0.31756842
45676,0.169330931,0.779029056
45677,0.196160163,0.19411645
45678,0.121410094,0.148678451
45679,0.129523599,0.257470238
45680,0.238521769,0.157381039
45681,0.22953054,0.719676598
45682,0.07045274,0.235208644
45683,0.125429354,0.755529407
45684,0.432309694,0.870275965
45685,0.100750919,0.47188017
45686,0.321091114,0.479853392
45687,0.595538223,0.860009959
45688,0.215391296,0.645865468
45689,0.320519159,0.619935392
45690,0.104312373,0.115821247
45691,0.202952506,0.222797221
45692,0.137825062,0.574621332
45693,0.152501782,0.208242332
45694,0.180410446,0.231178412
45695,0.090750253,0.345339918
45696,0.059380771,0.091192196
45697,0.101653669,0.059986357
45698,0.150358401,0.66177937
45699,0.639990083,0.871529765
45700,0.478284259,0.675357485
45701,0.074302322,0.117393865
45702,0.089266448,0.04120201
45703,0.175894158,0.365831658
45704,0.145959844,0.796726895
45705,0.774186124,0.929321372
45706,0.097573543,0.286080103
45707,0.076416998,0.102664018
45708,0.277068569,0.786846397
45709,0.55594488,0.367135911
45710,0.306060244,0.328443725
45711,0.223357828,0.723943143
45712,0.108888812,0.124249246
45713,0.148801804,0.22777642
45714,0.228616833,0.652425365
45715,0.115487555,0.135535492
45716,0.140419558,0.410649152
45717,0.084218423,0.27583625
45718,0.085889379,0.734362899
45719,0.127482675,0.364138357
45720,0.082506697,0.363575859
45721,0.105157013,0.572147159
45722,0.221242317,0.503212441
45723,0.466828913,0.935506791
45724,0.11618642,0.640896486
45725,0.144240383,0.49863409
45726,0.133820892,0.415645648
45727,0.104399407,0.597076043
45728,0.120408765,0.765798343
45729,0.095328314,0.359408586
45730,0.074346363,0.275787895
45731,0.145480516,0.304584179
45732,0.151787635,0.439886162
45733,0.121969362,0.336243406
45734,0.203867748,0.179433755
45735,0.057780106,0.016690131
45736,0.44249562,0.784801407
45737,0.566465542,0.864418059
45738,0.108217672,0.637152835
45739,0.394340848,0.782476738
45740,0.235328514,0.33525472
45741,0.347455109,0.893362697
45742,0.118128183,0.24755332
45743,0.096159097,0.147085108
45744,0.31921758,0.103222161
45745,0.185136625,0.632188309
45746,0.299125316,0.704112479
45747,0.05770929,0.287087457
45748,0.229331552,0.711784038
45749,0.084064834,0.197174117
45750,0.416648234,0.667270089
45751,0.062964631,0.723701691
45752,0.122729413,0.572069056
45753,0.169577206,0.42655588
45754,0.239156321,0.542952944
45755,0.145531825,0.344389548
45756,0.569372276,0.351596367
45757,0.20264651,0.6562746
45758,0.083129943,0.17355542
45759,0.103121341,0.113637805
45760,0.302010221,0.89261783
45761,0.073798304,0.453963025
45762,0.119243668,0.582033384
45763,0.098482609,0.322285606
45764,0.080800983,0.617298589
45765,0.084661876,0.320257297
45766,0.116508825,0.462985609
45767,0.116386032,0.223543304
45768,0.189444193,0.86836838
45769,0.178712816,0.801200893
45770,0.215600927,0.846392297
45771,0.300077668,0.311143414
45772,0.295503746,0.440271028
45773,0.268713336,0.755501214
45774,0.115050782,0.255441743
45775,0.693568694,0.933409766
45776,0.390893614,0.642554565
45777,0.427064407,0.936599234
45778,0.605356783,0.950672697
45779,0.259320794,0.92182582
45780,0.088337846,0.507079376
45781,0.141405703,0.210615916
45782,0.098279362,0.389233394
45783,0.164634889,0.342638465
45784,0.159795681,0.087335877
45785,0.137345078,0.450296126
45786,0.146599308,0.475743606
45787,0.177225519,0.801078911
45788,0.249508504,0.771198923
45789,0.097724634,0.414096915
45790,0.282490816,0.245859013
45791,0.198356885,0.71131799
45792,0.142815174,0.279417593
45793,0.113571668,0.711380084
45794,0.083239774,0.252139902
45795,0.173364273,0.742953121
45796,0.083550815,0.31838492
45797,0.115372022,0.536058681
45798,0.516332453,0.702535032
45799,0.117703311,0.234282791
45800,0.503781785,0.376331619
45801,0.120198384,0.901229334
45802,0.582480911,0.83061851
45803,0.541276908,0.359805404
45804,0.499308649,0.908810344
45805,0.117830232,0.212026012
45806,0.187307658,0.274635304
45807,0.113563062,0.699422737
45808,0.10081467,0.523668934
45809,0.100271329,0.331502516
45810,0.145408193,0.604853249
45811,0.082616347,0.331752082
45812,0.097088245,0.023964399
45813,0.45107606,0.489233564
45814,0.120480387,0.121311725
45815,0.202055272,0.387749991
45816,0.131995387,0.779802934
45817,0.071189513,0.057651837
45818,0.129842143,0.147963491
45819,0.107521103,0.154309542
45820,0.331513214,0.562652775
45821,0.074689694,0.082113256
45822,0.293773012,0.586694335
45823,0.210553479,0.41030918
45824,0.073597746,0.674100037
45825,0.802510448,0.411454178
45826,0.103399823,0.163454458
45827,0.173274722,0.383780754
45828,0.167429224,0.287438122
45829,0.044344561,0.145318809
45830,0.235663903,0.469380463
45831,0.369534806,0.721663831
45832,0.132539609,0.28519655
45833,0.23954489,0.401137208
45834,0.090191111,0.152162075
45835,0.130002169,0.483048075
45836,0.110931311,0.119205747
45837,0.092582368,0.28412763
45838,0.120112016,0.400894563
45839,0.066587193,0.092920963
45840,0.140795084,0.320744995
45841,0.247327709,0.207246491
45842,0.20611069,0.673014475
45843,0.07812416,0.147403509
45844,0.104818037,0.347966571
45845,0.235420312,0.423486344
45846,0.093044806,0.169923406
45847,0.121147632,0.851747977
45848,0.084388751,0.124011217
45849,0.32204753,0.437096078
45850,0.456889446,0.433422876
45851,0.159755337,0.881328414
45852,0.124706983,0.851968235
45853,0.076640901,0.331349159
45854,0.1215311,0.607763871
45855,0.332363439,0.386553273
45856,0.410753917,0.480520445
45857,0.065204888,0.032704813
45858,0.069049819,0.56158117
45859,0.622189338,0.788764224
45860,0.166026146,0.875824827
45861,0.211967218,0.486390708
45862,0.570559653,0.913918187
45863,0.122345003,0.589238679
45864,0.116695605,0.542882862
45865,0.542745241,0.811747546
45866,0.105777785,0.167967553
45867,0.123045294,0.364208306
45868,0.097696445,0.723086426
45869,0.29763336,0.501353178
45870,0.201446227,0.937261786
45871,0.196068908,0.522483892
45872,0.353789483,0.812464795
45873,0.098603024,0.595344691
45874,0.147251484,0.436648422
45875,0.106096761,0.705576661
45876,0.485162406,0.911092023
45877,0.171198201,0.825945404
45878,0.324786992,0.424588344
45879,0.101263997,0.120417708
45880,0.178192929,0.520527479
45881,0.146424895,0.803849768
45882,0.184727045,0.441748624
45883,0.134578715,0.793710224
45884,0.058735441,0.05930729
45885,0.199930125,0.306514801
45886,0.322630855,0.841524131
45887,0.340344803,0.725925033
45888,0.131804488,0.217686563
45889,0.360555824,0.615712039
45890,0.166759662,0.459954868
45891,0.236542824,0.218412021
45892,0.113188918,0.18665397
45893,0.614686008,0.800079283
45894,0.114190444,0.2398408
45895,0.176504423,0.334775059
45896,0.113203286,0.344660091
45897,0.206677869,0.710076058
45898,0.103641869,0.350439531
45899,0.134223934,0.566370915
45900,0.181331932,0.783526113
45901,0.713219963,0.565539264
45902,0.091215195,0.393429734
45903,0.272642051,0.598032757
45904,0.117139898,0.565656518
45905,0.166871205,0.647256274
45906,0.118818535,0.513792157
45907,0.215306458,0.343155176
45908,0.120810607,0.032930176
45909,0.237780271,0.752838992
45910,0.407496525,0.245685389
45911,0.123497134,0.127936574
45912,0.093002748,0.194834778
45913,0.070956087,0.367594556
45914,0.185649248,0.286337978
45915,0.088422272,0.394569893
45916,0.077548415,0.483182889
45917,0.080854175,0.257547104
45918,0.101060435,0.474366495
45919,0.129178225,0.204293195
45920,0.054013281,0.096508611
45921,0.162847827,0.283708869
45922,0.523677984,0.462282408
45923,0.100940527,0.483646681
45924,0.128393188,0.494634856
45925,0.111210204,0.298720504
45926,0.364879513,0.509294369
45927,0.125143544,0.645120006
45928,0.167580039,0.69393863
45929,0.166632584,0.381209322
45930,0.197086616,0.666809505
45931,0.408563566,0.434508497
45932,0.121120714,0.820914515
45933,0.325971031,0.315957075
45934,0.104911745,0.377461054
45935,0.203635709,0.163286029
45936,0.068878618,0.076209183
45937,0.379549757,0.592370755
45938,0.079963671,0.650301865
45939,0.120228397,0.284296881
45940,0.066518883,0.415202699
45941,0.322559082,0.635627894
45942,0.297471629,0.836978508
45943,0.088261284,0.179712652
45944,0.283871278,0.710400898
45945,0.091474454,0.685303534
45946,0.157157694,0.652953834
45947,0.067288905,0.255333596
45948,0.608430047,0.960858593
45949,0.106992315,0.343100189
45950,0.56638503,0.620066255
45951,0.124356309,0.888552983
45952,0.063625726,0.491667143
45953,0.151122796,0.142179515
45954,0.53290322,0.816903041
45955,0.139416803,0.645170399
45956,0.195663491,0.474005566
45957,0.128289973,0.472344088
45958,0.058979995,0.072644373
45959,0.106459058,0.837507682
45960,0.317074997,0.890371936
45961,0.205165815,0.761565964
45962,0.091085016,0.364035343
45963,0.176808493,0.644478507
45964,0.125200779,0.726562583
45965,0.145992696,0.707056992
45966,0.53017745,0.588585923
45967,0.117907629,0.537559344
45968,0.188529432,0.654183125
45969,0.159053515,0.691386574
45970,0.132433299,0.368921718
45971,0.404923567,0.875285327
45972,0.373102473,0.167470772
45973,0.123096803,0.765815712
45974,0.136176334,0.17305826
45975,0.22788783,0.497308828
45976,0.091741767,0.195239768
45977,0.375406165,0.130421893
45978,0.321388533,0.265667699
45979,0.426530715,0.783058019
45980,0.083807123,0.375409784
45981,0.774530949,0.723595771
45982,0.088481138,0.613141867
45983,0.085495015,0.056203822
45984,0.095607363,0.163741799
45985,0.090022112,0.35420361
45986,0.507367006,0.820403901
45987,0.357406959,0.709927934
45988,0.132484342,0.244938409
45989,0.234825592,0.184769815
45990,0.164186925,0.677058835
45991,0.154866542,0.644070239
45992,0.0894106,0.197572835
45993,0.136062778,0.403246778
45994,0.111797181,0.891949051
45995,0.168929326,0.669075493
45996,0.095180926,0.527646615
45997,0.173328753,0.44875532
45998,0.238739173,0.945984942
45999,0.239007882,0.396823761
46000,0.203673191,0.494739583
46001,0.160149338,0.453232281
46002,0.062095267,0.124231456
46003,0.568919751,0.807272221
46004,0.13452739,0.621105072
46005,0.115957277,0.396827043
46006,0.104980959,0.185512638
46007,0.173522698,0.872213869
46008,0.188977363,0.33821197
46009,0.089051806,0.069110259
46010,0.223890186,0.514995832
46011,0.07059857,0.807410287
46012,0.133763827,0.205688431
46013,0.261119748,0.295738892
46014,0.1406294,0.369188112
46015,0.164892368,0.417871343
46016,0.507470295,0.690789487
46017,0.354893717,0.389310305
46018,0.499427126,0.52223833
46019,0.1364997,0.44403871
46020,0.109217493,0.481698599
46021,0.55200161,0.781145286
46022,0.103129301,0.491969788
46023,0.141614938,0.622794378
46024,0.325404201,0.935588757
46025,0.102391149,0.549246432
46026,0.131115186,0.807694577
46027,0.077910869,0.286498642
46028,0.24934076,0.900882016
46029,0.080199704,0.300899208
46030,0.128742258,0.199233729
46031,0.206640295,0.547963807
46032,0.186367184,0.746079768
46033,0.106887714,0.828220556
46034,0.120912917,0.669612848
46035,0.224435499,0.615903733
46036,0.069709834,0.083326112
46037,0.160391033,0.505043964
46038,0.207358186,0.532433271
46039,0.234689746,0.325712917
46040,0.173345667,0.792489972
46041,0.166410524,0.706378709
46042,0.100452082,0.206258848
46043,0.142096543,0.254935661
46044,0.297960997,0.548506393
46045,0.080352989,0.327765169
46046,0.059809192,0.168469658
46047,0.119183779,0.668577572
46048,0.238850723,0.437937
46049,0.17547359,0.580710862
46050,0.117257526,0.718623135
46051,0.183111042,0.234829541
46052,0.35489469,0.744097159
46053,0.115549735,0.543208819
46054,0.315393391,0.65295446
46055,0.094530866,0.320555
46056,0.610152286,0.937459621
46057,0.331738046,0.452215568
46058,0.189294924,0.132506328
46059,0.199434798,0.641292036
46060,0.147510074,0.683924675
46061,0.066535118,0.031302478
46062,0.179691834,0.734945998
46063,0.311581895,0.911027456
46064,0.087369175,0.172073104
46065,0.107722761,0.189631871
46066,0.432007617,0.494996497
46067,0.578503111,0.379936779
46068,0.093212557,0.293264192
46069,0.103630157,0.579458499
46070,0.145352922,0.423052738
46071,0.128071054,0.497128948
46072,0.387527543,0.421674295
46073,0.130043655,0.570864052
46074,0.10779264,0.683171513
46075,0.090369065,0.088475257
46076,0.119811548,0.12061721
46077,0.099021451,0.07070641
46078,0.075133087,0.016977441
46079,0.162438771,0.387610532
46080,0.258171331,0.895586983
46081,0.174691994,0.826707153
46082,0.121856105,0.472521492
46083,0.297028645,0.519548847
46084,0.145457923,0.409452552
46085,0.403580031,0.771628825
46086,0.287787583,0.748150257
46087,0.640539678,0.705777488
46088,0.082102615,0.273600186
46089,0.283884772,0.668212994
46090,0.552267451,0.647266443
46091,0.128847989,0.806288998
46092,0.574656967,0.590157372
46093,0.49087176,0.741568169
46094,0.084655364,0.094958124
46095,0.517621412,0.950190773
46096,0.253869224,0.13157516
46097,0.097440755,0.256418136
46098,0.102402167,0.298971425
46099,0.163872492,0.253758839
46100,0.179342735,0.461983146
46101,0.177550002,0.155638269
46102,0.69182397,0.852633159
46103,0.089293337,0.210984663
46104,0.165934072,0.408639921
46105,0.52602943,0.687952488
46106,0.328356921,0.817451948
46107,0.055053327,0.080876743
46108,0.093316856,0.54488929
46109,0.050450974,0.028569272
46110,0.527172016,0.860871555
46111,0.203445729,0.579871322
46112,0.092614852,0.306862057
46113,0.119928009,0.520892987
46114,0.38125845,0.925465714
46115,0.140519454,0.356463359
46116,0.164479406,0.893717509
46117,0.107186896,0.238493855
46118,0.11704541,0.421271744
46119,0.293679359,0.648895945
46120,0.500347695,0.628499412
46121,0.144695079,0.250780222
46122,0.074132148,0.313354305
46123,0.126578104,0.222946316
46124,0.591725085,0.822362202
46125,0.273828809,0.429376636
46126,0.095357372,0.751256406
46127,0.218383255,0.497378738
46128,0.422071815,0.832349258
46129,0.350531604,0.735244847
46130,0.121069867,0.225088391
46131,0.125185783,0.353290114
46132,0.426042505,0.651567717
46133,0.332217041,0.757191791
46134,0.1393792,0.553705909
46135,0.113605142,0.098866956
46136,0.071260503,0.042002842
46137,0.690915132,0.927462494
46138,0.117175315,0.75521208
46139,0.143536151,0.204155011
46140,0.126996407,0.4695393
46141,0.120561647,0.24234415
46142,0.177142495,0.643680704
46143,0.290607142,0.298769937
46144,0.074454655,0.229681443
46145,0.594337246,0.486267473
46146,0.07974572,0.081373164
46147,0.049138617,0.240463635
46148,0.179021072,0.50212882
46149,0.141840104,0.889596673
46150,0.128670122,0.339297601
46151,0.066353705,0.165677624
46152,0.237431488,0.628928211
46153,0.280323974,0.69426894
46154,0.092456498,0.384884003
46155,0.201215364,0.737401775
46156,0.125721866,0.69364562
46157,0.108751732,0.139977902
46158,0.085599958,0.636154249
46159,0.208549127,0.250662019
46160,0.69618654,0.812574413
46161,0.054624426,0.116425747
46162,0.336828451,0.947725665
46163,0.169670465,0.367669661
46164,0.241935418,0.620422677
46165,0.080082701,0.158532293
46166,0.146555693,0.440271028
46167,0.146817463,0.632902451
46168,0.111311174,0.258357669
46169,0.19346685,0.456499464
46170,0.145065301,0.651315625
46171,0.241774936,0.557183049
46172,0.126745443,0.783094509
46173,0.053602762,0.173429231
46174,0.100347535,0.740044184
46175,0.089278895,0.603078969
46176,0.089581511,0.080673597
46177,0.110430548,0.343332969
46178,0.091986659,0.414448188
46179,0.498832278,0.698205448
46180,0.241073837,0.581141904
46181,0.48909672,0.108545081
46182,0.150127226,0.717238701
46183,0.137010494,0.67329503
46184,0.687385062,0.894158271
46185,0.146069133,0.74014841
46186,0.225989635,0.386971675
46187,0.096809242,0.355398555
46188,0.616155402,0.641663696
46189,0.32624662,0.472077068
46190,0.131149007,0.110096648
46191,0.136277287,0.376320804
46192,0.090109823,0.119918587
46193,0.077683183,0.171605334
46194,0.134891808,0.113263031
46195,0.489085381,0.82104109
46196,0.138909057,0.499472408
46197,0.624062965,0.939032431
46198,0.130205538,0.354374865
46199,0.085145977,0.499742339
46200,0.118598187,0.31158703
46201,0.246522383,0.268498708
46202,0.383225058,0.625292216
46203,0.069134629,0.641148904
46204,0.281549456,0.556054305
46205,0.276468911,0.613402973
46206,0.086097551,0.561612131
46207,0.112954718,0.578829362
46208,0.146379334,0.542607029
46209,0.733856193,0.625694569
46210,0.37023733,0.782263835
46211,0.168354727,0.162270941
46212,0.109230337,0.344678278
46213,0.373102902,0.12423904
46214,0.139898043,0.187923169
46215,0.579118577,0.957174757
46216,0.464643221,0.76459858
46217,0.210597788,0.364743196
46218,0.119869293,0.327134721
46219,0.142821675,0.51259273
46220,0.238675654,0.234627266
46221,0.062792052,0.260764638
46222,0.057187729,0.133096876
46223,0.301301989,0.664778004
46224,0.093972572,0.396509726
46225,0.194784034,0.746875634
46226,0.141796674,0.228286753
46227,0.58662619,0.741814188
46228,0.583991965,0.806654318
46229,0.088660172,0.24551186
46230,0.05418738,0.170446681
46231,0.106114108,0.682119182
46232,0.088603844,0.068052138
46233,0.165829265,0.673096047
46234,0.120056294,0.409466226
46235,0.143279871,0.326354171
46236,0.305143022,0.57538586
46237,0.085093048,0.175630165
46238,0.759132438,0.935690365
46239,0.118457757,0.264017887
46240,0.44616281,0.870652046
46241,0.129960934,0.438685387
46242,0.142547092,0.100869843
46243,0.143543791,0.536134059
46244,0.077066697,0.382647175
46245,0.123137656,0.228182783
46246,0.289488744,0.749974408
46247,0.078916898,0.791510774
46248,0.310101339,0.25903784
46249,0.109809416,0.575917853
46250,0.178306799,0.115994681
46251,0.135297942,0.195182624
46252,0.319666849,0.555356823
46253,0.757874526,0.962630506
46254,0.150463798,0.238895949
46255,0.417318744,0.736348467
46256,0.112484268,0.331286322
46257,0.45380477,0.786460344
46258,0.765150728,0.835835375
46259,0.130811126,0.103794902
46260,0.156388062,0.402114567
46261,0.132754204,0.288097503
46262,0.167996724,0.475845797
46263,0.115187638,0.388250075
46264,0.087295958,0.531770182
46265,0.164451643,0.165230073
46266,0.218596314,0.528314268
46267,0.108731605,0.72864411
46268,0.345792612,0.872074725
46269,0.180401833,0.66624867
46270,0.150713374,0.343029738
46271,0.090577897,0.242162793
46272,0.150226815,0.365118855
46273,0.106403475,0.278529466
46274,0.166684541,0.562541272
46275,0.266566712,0.31898503
46276,0.075529016,0.77830724
46277,0.194524077,0.686035404
46278,0.133439537,0.742705453
46279,0.173088532,0.662943902
46280,0.240505734,0.288554194
46281,0.194111335,0.070665362
46282,0.108029987,0.227302802
46283,0.128778769,0.55433366
46284,0.15039065,0.308863141
46285,0.451461494,0.740847526
46286,0.493324916,0.655449374
46287,0.208858184,0.94989435
46288,0.07741225,0.219658653
46289,0.241739268,0.288068739
46290,0.226309574,0.821738674
46291,0.104193984,0.246530873
46292,0.116525569,0.350962535
46293,0.224018283,0.522476984
46294,0.058294522,0.097803656
46295,0.090966303,0.062596366
46296,0.114870637,0.672544498
46297,0.166724483,0.147442844
46298,0.17738654,0.727514763
46299,0.115659784,0.718244444
46300,0.132289028,0.234308312
46301,0.161462248,0.214376646
46302,0.116798884,0.880800775
46303,0.210612649,0.545594942
46304,0.385055801,0.630111347
46305,0.192998247,0.707548989
46306,0.11974227,0.375864537
46307,0.253323837,0.771598254
46308,0.125978891,0.215963058
46309,0.098364135,0.406066474
46310,0.072738755,0.253692773
46311,0.122520967,0.226827897
46312,0.143034778,0.635214285
46313,0.436301294,0.712094312
46314,0.193397846,0.16816128
46315,0.120449998,0.779595847
46316,0.095728775,0.222336122
46317,0.091862346,0.111470272
46318,0.157643654,0.482934198
46319,0.269072685,0.585653828
46320,0.111213304,0.28758244
46321,0.327080927,0.634281981
46322,0.433100069,0.490626206
46323,0.282918961,0.561605503
46324,0.100124678,0.899208462
46325,0.196506374,0.848177912
46326,0.047468061,0.12815828
46327,0.104546074,0.297307372
46328,0.10070885,0.142434747
46329,0.121391137,0.855377053
46330,0.079953305,0.15772901
46331,0.085228775,0.234148856
46332,0.117860374,0.846652016
46333,0.104872943,0.275789612
46334,0.083617089,0.072061695
46335,0.136773738,0.749936616
46336,0.067600069,0.329157815
46337,0.05263831,0.092945002
46338,0.097112452,0.745715055
46339,0.116178446,0.637741919
46340,0.153431527,0.763075172
46341,0.08469425,0.112776767
46342,0.110037659,0.680408585
46343,0.090842228,0.153142188
46344,0.13922362,0.637002461
46345,0.070367618,0.225669596
46346,0.098930588,0.192131183
46347,0.127478533,0.96249383
46348,0.58160784,0.862071249
46349,0.127830832,0.192840538
46350,0.115244691,0.202027449
46351,0.261154856,0.225291427
46352,0.286989274,0.428100493
46353,0.315845921,0.404880972
46354,0.077667429,0.227447552
46355,0.105220562,0.402858687
46356,0.156743443,0.871712384
46357,0.620167003,0.938717799
46358,0.061153447,0.022701154
46359,0.563433843,0.880892764
46360,0.081761861,0.488729922
46361,0.451720517,0.746364313
46362,0.15445156,0.224345371
46363,0.061370737,0.579853539
46364,0.136043091,0.428291034
46365,0.143634653,0.232956824
46366,0.136685796,0.576371904
46367,0.089386382,0.190622605
46368,0.110366233,0.406422356
46369,0.048649189,0.057057772
46370,0.158147415,0.705440762
46371,0.077748639,0.753286892
46372,0.128122696,0.27147323
46373,0.09675412,0.030519291
46374,0.089651549,0.099403254
46375,0.101126291,0.883663585
46376,0.116226412,0.194919317
46377,0.527345302,0.920486028
46378,0.220260072,0.727231267
46379,0.430709426,0.716483924
46380,0.061206253,0.057823613
46381,0.169650158,0.250341815
46382,0.292656354,0.569077794
46383,0.173731843,0.485763183
46384,0.176903411,0.259853644
46385,0.099298003,0.886762142
46386,0.090281236,0.415289478
46387,0.453802694,0.926836707
46388,0.096251759,0.399157144
46389,0.135780802,0.07609336
46390,0.195429731,0.383523914
46391,0.08670759,0.344516889
46392,0.103598959,0.146684807
46393,0.701150804,0.488052326
46394,0.211434884,0.678338577
46395,0.169195521,0.071784489
46396,0.060190247,0.553952224
46397,0.682990827,0.767908603
46398,0.21532324,0.913105609
46399,0.131357689,0.934307277
46400,0.475575174,0.689543749
46401,0.08189492,0.348358394
46402,0.505490108,0.835915019
46403,0.582531624,0.711019871
46404,0.095356254,0.662141902
46405,0.439508595,0.806704801
46406,0.110703862,0.284844746
46407,0.181405433,0.557075356
46408,0.166308153,0.31114072
46409,0.157344666,0.510656723
46410,0.184580736,0.416689608
46411,0.031151185,0.048591043
46412,0.468296369,0.753980351
46413,0.088336805,0.254155321
46414,0.148453308,0.389949944
46415,0.438779156,0.787080569
46416,0.475124104,0.898130076
46417,0.091926977,0.300345602
46418,0.626697249,0.660867
46419,0.075647482,0.32769994
46420,0.521954777,0.616922924
46421,0.142352042,0.812775392
46422,0.177767693,0.463364733
46423,0.103567436,0.576271948
46424,0.510280085,0.851773571
46425,0.179865633,0.519597904
46426,0.096998378,0.303864638
46427,0.1118523,0.470647262
46428,0.168930991,0.452587253
46429,0.239084112,0.753902331
46430,0.124294286,0.477382805
46431,0.056979882,0.124213885
46432,0.583607831,0.271306607
46433,0.321771335,0.809494354
46434,0.200244949,0.891731069
